NodeName1,NodeName2,NodeName3,NodeName4,NodeName5,NodeName6,ParentName,PathName,NodeID,ParentID,NodeName,Current,Goal,PNT,Legend,Function,TierOrder,TreeType,NodeColor,HasValueFlag,Depth,IsInValuablePath,IsInYellowPath,IsYellowLeaf,IsGreenConnected,IsInRedPath,IsTYCOMPath,IsPMPath,IsSYSCOMPath,IsRSPath,IsCOMFRCPath,HasValueFlag_Clean,CombinedFlag,CombinedFlagLabel,CombinedYellowFlag,CombinedYellowFlagLabel
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Material Availability - Air Vehicle (NMCM),,Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Material Availability - Air Vehicle (NMCM),10160,10115,Material Availability - Air Vehicle (NMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Propulsion (NMCM),Supply Effectiveness - Propulsion (NMCM),,Propulsion (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Propulsion (NMCM)\Supply Effectiveness - Propulsion (NMCM),10161,10116,Supply Effectiveness - Propulsion (NMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Propulsion (NMCM),Material Availability - Propulsion (NMCM),,Propulsion (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Propulsion (NMCM)\Material Availability - Propulsion (NMCM),10162,10116,Material Availability - Propulsion (NMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Avionics (NMCM),Supply Effectiveness - Avionics (NMCM),,Avionics (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Avionics (NMCM)\Supply Effectiveness - Avionics (NMCM),10163,10117,Supply Effectiveness - Avionics (NMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Avionics (NMCM),Material Availability - Avionics (NMCM),,Avionics (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Avionics (NMCM)\Material Availability - Avionics (NMCM),10164,10117,Material Availability - Avionics (NMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Air Vehicle (PMCS),Supply Effectiveness - Air Vehicle (PMCS),,Air Vehicle (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Air Vehicle (PMCS)\Supply Effectiveness - Air Vehicle (PMCS),10165,10118,Supply Effectiveness - Air Vehicle (PMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Air Vehicle (PMCS),Material Availability - Air Vehicle (PMCS),,Air Vehicle (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Air Vehicle (PMCS)\Material Availability - Air Vehicle (PMCS),10166,10118,Material Availability - Air Vehicle (PMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Propulsion (PMCS),Supply Effectiveness - Propulsion (PMCS),,Propulsion (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Propulsion (PMCS)\Supply Effectiveness - Propulsion (PMCS),10167,10119,Supply Effectiveness - Propulsion (PMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Propulsion (PMCS),Material Availability - Propulsion (PMCS),,Propulsion (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Propulsion (PMCS)\Material Availability - Propulsion (PMCS),10168,10119,Material Availability - Propulsion (PMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Avionics (PMCS),Supply Effectiveness - Avionics (PMCS),,Avionics (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Avionics (PMCS)\Supply Effectiveness - Avionics (PMCS),10169,10120,Supply Effectiveness - Avionics (PMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Avionics (PMCS),Material Availability - Avionics (PMCS),,Avionics (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Avionics (PMCS)\Material Availability - Avionics (PMCS),10170,10120,Material Availability - Avionics (PMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Air Vehicle (PMCM),Supply Effectiveness - Air Vehicle (PMCM),,Air Vehicle (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Air Vehicle (PMCM)\Supply Effectiveness - Air Vehicle (PMCM),10171,10121,Supply Effectiveness - Air Vehicle (PMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Air Vehicle (PMCM),Material Availability - Air Vehicle (PMCM),,Air Vehicle (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Air Vehicle (PMCM)\Material Availability - Air Vehicle (PMCM),10172,10121,Material Availability - Air Vehicle (PMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Propulsion (PMCM),Supply Effectiveness - Propulsion (PMCM),,Propulsion (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Propulsion (PMCM)\Supply Effectiveness - Propulsion (PMCM),10173,10122,Supply Effectiveness - Propulsion (PMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Propulsion (PMCM),Material Availability - Propulsion (PMCM),,Propulsion (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Propulsion (PMCM)\Material Availability - Propulsion (PMCM),10174,10122,Material Availability - Propulsion (PMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Avionics (PMCM),Supply Effectiveness - Avionics (PMCM),,Avionics (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Avionics (PMCM)\Supply Effectiveness - Avionics (PMCM),10175,10123,Supply Effectiveness - Avionics (PMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Avionics (PMCM),Material Availability - Avionics (PMCM),,Avionics (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Avionics (PMCM)\Material Availability - Avionics (PMCM),10176,10123,Material Availability - Avionics (PMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Depot (NMCD),ISR Repairs,Supply Effectiveness - ISR Repairs,,ISR Repairs,CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Depot (NMCD)\ISR Repairs\Supply Effectiveness - ISR Repairs,10177,10124,Supply Effectiveness - ISR Repairs,1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Depot (NMCD),ISR Repairs,Material Availability - ISR Repairs,,ISR Repairs,CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Depot (NMCD)\ISR Repairs\Material Availability - ISR Repairs,10178,10124,Material Availability - ISR Repairs,1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Out of Reporting,Depot TAT,Supply Effectiveness - Depot TAT,,Depot TAT,CH-53E Sustainment Performance Driver Tree\T-Rating\Out of Reporting\Depot TAT\Supply Effectiveness - Depot TAT,10179,10127,Supply Effectiveness - Depot TAT,1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Out of Reporting,Depot TAT,Material Availability - Depot TAT,,Depot TAT,CH-53E Sustainment Performance Driver Tree\T-Rating\Out of Reporting\Depot TAT\Material Availability - Depot TAT,10180,10127,Material Availability - Depot TAT,1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),Tech Pubs Health: Scheduled Maintenance - Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS)\Tech Pubs Health: Scheduled Maintenance - Air Vehicle (NMCS),10181,10129,Tech Pubs Health: Scheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),Tech Pubs Health: Unscheduled Maintenance - Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS)\Tech Pubs Health: Unscheduled Maintenance - Air Vehicle (NMCS),10182,10130,Tech Pubs Health: Unscheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),Support Equip Health: Scheduled Maintenance - Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS)\Support Equip Health: Scheduled Maintenance - Air Vehicle (NMCS),10183,10129,Support Equip Health: Scheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),Support Equip Health: Unscheduled Maintenance - Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS)\Support Equip Health: Unscheduled Maintenance - Air Vehicle (NMCS),10184,10130,Support Equip Health: Unscheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),Maintenance Training: Scheduled Maintenance - Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS)\Maintenance Training: Scheduled Maintenance - Air Vehicle (NMCS),10185,10129,Maintenance Training: Scheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),Maintenance Training: Unscheduled Maintenance - Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS)\Maintenance Training: Unscheduled Maintenance - Air Vehicle (NMCS),10186,10130,Maintenance Training: Unscheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),Technical Data Access: Scheduled Maintenance - Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS)\Technical Data Access: Scheduled Maintenance - Air Vehicle (NMCS),10187,10129,Technical Data Access: Scheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),Technical Data Access: Unscheduled Maintenance - Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS)\Technical Data Access: Unscheduled Maintenance - Air Vehicle (NMCS),10188,10130,Technical Data Access: Unscheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),Maintenance Planning: Scheduled Maintenance - Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS)\Maintenance Planning: Scheduled Maintenance - Air Vehicle (NMCS),10189,10129,Maintenance Planning: Scheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),Maintenance Planning: Unscheduled Maintenance - Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS)\Maintenance Planning: Unscheduled Maintenance - Air Vehicle (NMCS),10190,10130,Maintenance Planning: Unscheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),Sustaining Engineering: Scheduled Maintenance - Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS)\Sustaining Engineering: Scheduled Maintenance - Air Vehicle (NMCS),10191,10129,Sustaining Engineering: Scheduled Maintenance - Air Vehicle (NMCS),1,1,Positive,PM,Tier 5,5,CH-53E,Yellow,0,6,0,0,1,0,0,0,1,0,0,0,0,0,Other,1,Yellow Leaf
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),Sustaining Engineering: Unscheduled Maintenance - Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS)\Sustaining Engineering: Unscheduled Maintenance - Air Vehicle (NMCS),10192,10130,Sustaining Engineering: Unscheduled Maintenance - Air Vehicle (NMCS),1,1,Positive,PM,Tier 5,5,CH-53E,Yellow,0,6,0,0,1,0,0,0,1,0,0,0,0,0,Other,1,Yellow Leaf
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),Tech Pubs Health: Scheduled Maintenance - Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS)\Tech Pubs Health: Scheduled Maintenance - Propulsion (NMCS),10193,10131,Tech Pubs Health: Scheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),Tech Pubs Health: Unscheduled Maintenance - Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS)\Tech Pubs Health: Unscheduled Maintenance - Propulsion (NMCS),10194,10132,Tech Pubs Health: Unscheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),Support Equip Health: Scheduled Maintenance - Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS)\Support Equip Health: Scheduled Maintenance - Propulsion (NMCS),10195,10131,Support Equip Health: Scheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),Support Equip Health: Unscheduled Maintenance - Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS)\Support Equip Health: Unscheduled Maintenance - Propulsion (NMCS),10196,10132,Support Equip Health: Unscheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),Maintenance Training: Scheduled Maintenance - Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS)\Maintenance Training: Scheduled Maintenance - Propulsion (NMCS),10197,10131,Maintenance Training: Scheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),Maintenance Training: Unscheduled Maintenance - Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS)\Maintenance Training: Unscheduled Maintenance - Propulsion (NMCS),10198,10132,Maintenance Training: Unscheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),Technical Data Access: Scheduled Maintenance - Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS)\Technical Data Access: Scheduled Maintenance - Propulsion (NMCS),10199,10131,Technical Data Access: Scheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),Technical Data Access: Unscheduled Maintenance - Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS)\Technical Data Access: Unscheduled Maintenance - Propulsion (NMCS),10200,10132,Technical Data Access: Unscheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),Maintenance Planning: Scheduled Maintenance - Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS)\Maintenance Planning: Scheduled Maintenance - Propulsion (NMCS),10201,10131,Maintenance Planning: Scheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),Maintenance Planning: Unscheduled Maintenance - Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS)\Maintenance Planning: Unscheduled Maintenance - Propulsion (NMCS),10202,10132,Maintenance Planning: Unscheduled Maintenance - Propulsion (NMCS),1,0,Positive,PM,Tier 5,5,CH-53E,Green,1,6,0,0,0,1,0,0,1,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),Sustaining Engineering: Scheduled Maintenance - Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS)\Sustaining Engineering: Scheduled Maintenance - Propulsion (NMCS),10203,10131,Sustaining Engineering: Scheduled Maintenance - Propulsion (NMCS),1,1,Positive,PM,Tier 5,5,CH-53E,Yellow,0,6,0,0,1,0,0,0,1,0,0,0,0,0,Other,1,Yellow Leaf
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),Sustaining Engineering: Unscheduled Maintenance - Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS)\Sustaining Engineering: Unscheduled Maintenance - Propulsion (NMCS),10204,10132,Sustaining Engineering: Unscheduled Maintenance - Propulsion (NMCS),1,1,Positive,PM,Tier 5,5,CH-53E,Yellow,0,6,0,0,1,0,0,0,1,0,0,0,0,0,Other,1,Yellow Leaf
